"NAME","NATURAL_NODE_NAME","DESCRIPTION","ASSOCIATED_LB","ASSOCIATED_LE","ASSOCIATED_BU"
"RF_M43542","M43542","MENAT-KW-Kuwait City-Kuwait TAX ID-IF1130-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R26301","R26301","MENAT-KW-KuwaitCity-01_ME_LB_LK78","LB_R263","LE_OG1061","BU_OGDRIL"
"RF_R33642","R33642","MENAT-KW-Kuwait City-Kuwait TAX ID-IF1130-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11542","S11542","MENAT-KW-Kuwait City-Kuwait TAX ID-IF1130-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06442","T06442","MENAT-KW-Kuwait City-Kuwait TAX ID-IF1130-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_U05842","U05842","MENAT-KW-KuwaitCity-01-TAX ID-LE_IF1130-LB_U058","LB_U058","LE_I10234","BU_OGTBMS"
"RF_U05889","U05889","MENAT-KW-KuwaitCity-Al Hamra Tower - 35th Floor -LE_BR2485-LB_U058","LB_U058","LE_I10234","BU_OGTBMS"
"RF_M10501","M10501","MENAT-KW-KuwaitCity-02-colo_ME_LB_B440","LB_M105","LE_BR0413","BU_OGMEAS"
"RF_H14401","H14401","MENAT-KW-KuwaitPremier-01-colo_LE_BR2097","LB_H144","LE_BR2097","BU_OGHQTR"
"RF_R20001","R20001","MENAT-KW-Mahboula-01_ME_LB_WDG50","LB_R200","LE_IF1890","BU_OGDRIL"
"RF_R07905","R07905","MENAT-KW-Ahmadi-Street No. 211 The Venue Building_R079","LB_R079","LE_IF1241","BU_OGSUBS"
"RF_L80003","L80003","MENAT-KW-Ahmadi The Venue Building","LB_L800","LE_OG1049","BU_OGDRIL"
"RF_YQ0201","YQ0201","MENAT-KW-East Ahmadi-Building No 13-16 Block 6 Commerical Bank Street Plot No. 8_YQ02","LB_YQ02","LE_IF1890","BU_OGDRIL"
"RF_620401","620401","MENAT-KW-BAKER-LB_6204","LB_6204","LE_BH9102","BU_OGDRIL"
"RF_620A01","620A01","MENAT-KW-BAKER-LB_620A","LB_620A","LE_BH2125","BU_OGOFSV"
"RF_620H01","620H01","MENAT-KW-BAKER-Al Ahmadi-Bldg No 13, 14, 15 & 16_620H","LB_620H","LE_BH9102","BU_OGHQTR"
"RF_626101","626101","MENAT-KW-BAKER-LB_6261","LB_6261","LE_BH9081","BU_OGDRIL"
"RF_633001","633001","MENAT-KW-BAKER-LB_6330","LB_6330","LE_BH1030","BU_OGDRIL"
"RF_633D01","633D01","MENAT-KW-BAKER-LB_633D","LB_633D","LE_BH1030","BU_OGMEAS"
"RF_637001","637001","MENAT-KW-BAKER-LB_6370","LB_6370","LE_BH9068","BU_OGDRIL"
"RF_637A01","637A01","MENAT-KW-BAKER-LB_637A","LB_637A","LE_BH2720","BU_OGOFSV"
"RF_637D01","637D01","MENAT-KW-BAKER-LB_637D","LB_637D","LE_BH9068","BU_OGMEAS"
"RF_638501","638501","MENAT-KW-BAKER-LB_6385","LB_6385","LE_BH1465","BU_OGDRIL"
"RF_H03201","H03201","MENAT-LY-Tripoli-01-colo_ME_LB_HQLB","LB_H032","LE_CP0160","BU_OGHQTR"
"RF_M12001","M12001","MENAT-LY-Tripoli-01-colo_ME_LB_B394","LB_M120","LE_BR2108","BU_OGMEAS"
"RF_S10901","S10901","MENAT-LY-Tripoli-01-colo_ME_LB_VGLB","LB_S109","LE_CP0160","BU_OGSUBS"
"RF_T03001","T03001","MENAT-LY-Tripoli-01-colo_ME_LB_RSLB","LB_T030","LE_CP0160","BU_OGTBMS"
"RF_U02601","U02601","MENAT-LY-Tripoli-01-colo_ME_LB_TXLB1","LB_U026","LE_CP0160","BU_OGTBMS"
"RF_U05890","U05890","MENAT-LY-Tripoli-17 February Street Tripoli Business Center_U058","LB_U058","LE_I10234","BU_OGTBMS"
"RF_402701","402701","MENAT-LY-BAKER-LB_4027","LB_4027","LE_BH9076","BU_OGDRIL"
"RF_402B01","402B01","MENAT-LY-BAKER-LB_402B","LB_402B","LE_BH4025","BU_OGOFSV"
"RF_402E01","402E01","MENAT-LY-BAKER-LB_402E","LB_402E","LE_BH9076","BU_OGMEAS"
"RF_428001","428001","MENAT-LY-BAKER-LB_4280","LB_4280","LE_BH9076","BU_OGDRIL"
"RF_428A01","428A01","MENAT-LY-BAKER-LB_428A","LB_428A","LE_BH4025","BU_OGOFSV"
"RF_428D01","428D01","MENAT-LY-BAKER-LB_428D","LB_428D","LE_BH9076","BU_OGMEAS"
"RF_428Q01","428Q01","MENAT-LY-BAKER-Tripoli_Swani Road - Kremya Area, 70350 LY_428Q","LB_428Q","LE_BH9076","BU_OGHQTR"
"RF_431501","431501","MENAT-LY-BAKER-LB_4315","LB_4315","LE_BH9057","BU_OGDRIL"
"RF_431E01","431E01","MENAT-LY-BAKER-LB_431E","LB_431E","LE_BH9057","BU_OGMEAS"
"RF_614601","614601","MENAT-OM-Muscat-P.O. Box 104, Muscat_6146","LB_6146","LE_IF1891","BU_OGDRIL"
"RF_L41001","L41001","MENAT-OM-Muscat-2601 Al sarooj/Bausher, Beach One, Building 37_L410","LB_L410","LE_OG1043","BU_OGDRIL"
"RF_L80002","L80002","MENAT-OM-Muscat-2601 Al sarooj/Bausher, Beach One, Building 37_L800","LB_L800","LE_OG1049","BU_OGDRIL"
"RF_R22601","R22601","MENAT-OM-Muscat-01_ME_LB_LK60","LB_R226","LE_OG1042","BU_OGDRIL"
"RF_R22701","R22701","MENAT-OM-Muscat-01_ME_LB_LK59","LB_R227","LE_OG1041","BU_OGDRIL"
"RF_R26101","R26101","MENAT-OM-Muscat-01_ME_LB_LK72","LB_R261","LE_OG1056","BU_OGDRIL"
"RF_H02701","H02701","MENAT-OM-Muscat-02-colo_LE_PS0394","LB_H027","LE_PS0394","BU_OGHQTR"
"RF_H02801","H02801","MENAT-OM-Muscat-02-colo_ME_LB_HQOM1","LB_H028","LE_PS0394","BU_OGHQTR"
"RF_H07141","H07141","MENAT-OM-Muscat-PC 133. Office number. Al Khuwair, Shatti Al Qurum _IF1129-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_H07701","H07701","MENAT-OM-Muscat-02-colo_LE_IF1129","LB_H077","LE_IF1129","BU_OGHQTR"
"RF_H14201","H14201","MENAT-OM-Muscat-02-colo_LE_BR2044","LB_H142","LE_BR2044","BU_OGHQTR"
"RF_M02541","M02541","MENAT-OM-Muscat-PC 133. Office number. Al Khuwair, Shatti Al Qurum _IF1129-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M15901","M15901","MENAT-OM-Muscat-02-colo_ME_LB_B420","LB_M159","LE_PS0394","BU_OGMEAS"
"RF_M43541","M43541","MENAT-OM-Muscat-PC 133. Office number. Al Khuwair, Shatti Al Qurum _IF1129-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R01801","R01801","MENAT-OM-Muscat-02-colo_ME_LB_PCON","LB_R018","LE_PS0394","BU_OGSUBS"
"RF_R20101","R20101","MENAT-OM-Muscat-02-colo_ME_LB_WDG51","LB_R201","LE_IF1891","BU_OGDRIL"
"RF_R33641","R33641","MENAT-OM-Muscat-PC 133. Office number. Al Khuwair, Shatti Al Qurum _IF1129-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11541","S11541","MENAT-OM-Muscat-PC 133. Office number. Al Khuwair, Shatti Al Qurum _IF1129-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T02801","T02801","MENAT-OM-Muscat-02-colo_ME_LB_PTSOM","LB_T028","LE_PS0394","BU_OGTBMS"
"RF_T06441","T06441","MENAT-OM-Muscat-PC 133. Office number. Al Khuwair, Shatti Al Qurum _IF1129-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_T07001","T07001","MENAT-OM-Muscat-02-colo_LE_IF1129","LB_T070","LE_IF1129","BU_OGTBMS"
"RF_U02101","U02101","MENAT-OM-Muscat-02-colo_ME_LB_CROM1","LB_U021","LE_PS0394","BU_OGTBMS"
"RF_U05841","U05841","MENAT-OM-Muscat-02-colo-LE_IF1129-LB_U058","LB_U058","LE_I10234","BU_OGTBMS"
"RF_U06401","U06401","MENAT-OM-Muscat-02-colo_LE_IF1129","LB_U064","LE_IF1129","BU_OGTBMS"
"RF_U16501","U16501","MENAT-OM-Muscat-02-colo_LE_PS0394","LB_U165","LE_PS0394","BU_OGTBMS"
"RF_527001","527001","MENAT-OM-Muscat-Beach One Office 12 Plot 13 Bldg 37 Way 2601 Al Sarooj PO Box 1305_5270","LB_5270","LE_PS0394","BU_OGMEAS"
"RF_S01801","S01801","MENAT-OM-Muscat-Beach One Office 12 Plot 13 Bldg 37 Way 2601 Al Sarooj PO Box 1305-LB_S018","LB_S018","LE_PS0394","BU_OGSUBS"
"RF_YSW601","YSW601","MENAT-OM-Muscat-Beach One Office 12 Plot 13 Bldg 37 Way 2601 Al Sarooj PO Box 1305_YSW6","LB_YSW6","LE_PS0394","BU_OGTBMS"
"RF_605101","605101","MENAT-OM-BAKER-LB_6051","LB_6051","LE_BH6050","BU_OGDRIL"
"RF_608101","608101","MENAT-OM-BAKER-LB_6081","LB_6081","LE_BH9098","BU_OGDRIL"
"RF_608A01","608A01","MENAT-OM-BAKER-LB_608A","LB_608A","LE_BH2125","BU_OGOFSV"
"RF_608H01","608H01","MENAT-OM-BAKER-Muscat-Masqat Al Raid House_608H","LB_608H","LE_BH9098","BU_OGHQTR"
"RF_614501","614501","MENAT-OM-BAKER-LB_6145","LB_6145","LE_BH6145","BU_OGDRIL"
"RF_614B01","614B01","MENAT-OM-BAKER-LB_614B","LB_614B","LE_BH6145","BU_OGOFSV"
"RF_614D01","614D01","MENAT-OM-BAKER-LB_614D","LB_614D","LE_BH6145","BU_OGMEAS"
"RF_614H01","614H01","MENAT-OM-BAKER-Muscat-PO Box 50 Mina-Al-Fahal_614H","LB_614H","LE_BH6145","BU_OGHQTR"
"RF_619001","619001","MENAT-OM-BAKER-LB_6190","LB_6190","LE_BH9026","BU_OGDRIL"
"RF_625501","625501","MENAT-OM-BAKER-LB_6255","LB_6255","LE_BH1900","BU_OGDRIL"
"RF_633501","633501","MENAT-OM-BAKER-LB_6335","LB_6335","LE_BH9067","BU_OGDRIL"
"RF_633A01","633A01","MENAT-OM-BAKER-LB_633A","LB_633A","LE_BH2720","BU_OGOFSV"
"RF_633E01","633E01","MENAT-OM-BAKER-LB_633E","LB_633E","LE_BH9067","BU_OGMEAS"
"RF_616001","616001","MENAT-PK-Lahore-01-colo_ME_LB_B442","LB_6160","LE_BR0418","BU_OGMEAS"
"RF_H07152","H07152","MENAT-PK-Lahore-Nuovo Pignone International S.r.l. - Pakistan-IF1709-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_H08801","H08801","MENAT-PK-Lahore-01-colo_LE_IF1709","LB_H088","LE_IF1709","BU_OGHQTR"
"RF_M02552","M02552","MENAT-PK-Lahore-Nuovo Pignone International S.r.l. - Pakistan-IF1709-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M16001","M16001","MENAT-PK-Lahore-01-colo_ME_LB_B441","LB_M160","LE_CP1118","BU_OGMEAS"
"RF_M43552","M43552","MENAT-PK-Lahore-Nuovo Pignone International S.r.l. - Pakistan-IF1709-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33652","R33652","MENAT-PK-Lahore-Nuovo Pignone International S.r.l. - Pakistan-IF1709-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11552","S11552","MENAT-PK-Lahore-Nuovo Pignone International S.r.l. - Pakistan-IF1709-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T06452","T06452","MENAT-PK-Lahore-Nuovo Pignone International S.r.l. - Pakistan-IF1709-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_T08101","T08101","MENAT-PK-Lahore-01-colo_LE_IF1709","LB_T081","LE_IF1709","BU_OGTBMS"
"RF_U05852","U05852","MENAT-PK-Lahore-01-colo-LE_IF1709-LB_U058","LB_U058","LE_I10234","BU_OGTBMS"
"RF_U07501","U07501","MENAT-PK-Lahore-01-colo_LE_IF1709","LB_U075","LE_IF1709","BU_OGTBMS"
"RF_524001","524001","MENAT-PK-Lahore-346B Main Ferozepur Road, ARFA Software Technology Park,Level 12_5240","LB_5240","LE_OG1147","BU_OGMEAS"
"RF_516601","516601","MENAT-PK-BAKER-LB_5166","LB_5166","LE_BH9097","BU_OGDRIL"
"RF_516A01","516A01","MENAT-PK-BAKER-LB_516A","LB_516A","LE_BH2125","BU_OGOFSV"
"RF_516D01","516D01","MENAT-PK-BAKER-LB_516D","LB_516D","LE_BH9097","BU_OGMEAS"
"RF_516H01","516H01","MENAT-PK-BAKER-Karachi-Main Shar-e-Faisal_516H","LB_516H","LE_BH9097","BU_OGHQTR"
"RF_506001","506001","MENAT-QA-Doha-01_ME_LB_B437","LB_5060","LE_BR0420","BU_OGMEAS"
"RF_644501","644501","MENAT-QA-Doha -P.O. BOX 55771_BH9054_6445","LB_6445","LE_BH9054","BU_OGDRIL"
"RF_H07136","H07136","MENAT-QA-Doha-Najma Road Intersection C-Ring Road_IF1011-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_H07201","H07201","MENAT-QA-Doha-03_LE_IF1011","LB_H072","LE_IF1011","BU_OGHQTR"
"RF_H22601","H22601","MENAT-QA-Doha-Najma Road Intersection, C Ring Road,_H226","LB_H226","LE_IF1011","BU_OGHQTR"
"RF_M02536","M02536","MENAT-QA-Doha-Najma Road Intersection C-Ring Road_IF1011-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43536","M43536","MENAT-QA-Doha-Najma Road Intersection C-Ring Road_IF1011-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_M46901","M46901","MENAT-QA-Doha-Najma Road Intersection, C Ring Road_M469","LB_M469","LE_IF1011","BU_OGMEAS"
"RF_R33636","R33636","MENAT-QA-Doha-Najma Road Intersection C-Ring Road_IF1011-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11536","S11536","MENAT-QA-Doha-Najma Road Intersection C-Ring Road_IF1011-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_S69501","S69501","MENAT-QA-Doha-Najma Road Intersection, C Ring Road_S695","LB_S695","LE_IF1011","BU_OGSUBS"
"RF_T06436","T06436","MENAT-QA-Doha-Najma Road Intersection C-Ring Road_IF1011-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_T06501","T06501","MENAT-QA-Doha-03_LE_IF1011","LB_T065","LE_IF1011","BU_OGTBMS"
"RF_U05836","U05836","MENAT-QA-Doha-03-LE_IF1011-LB_U058","LB_U058","LE_I10234","BU_OGTBMS"
"RF_U05901","U05901","MENAT-QA-Doha-03_LE_IF1011","LB_U059","LE_IF1011","BU_OGTBMS"
"RF_U12101","U12101","MENAT-QA-Doha-03_ME_LB_PROQP","LB_U121","LE_IF1698","BU_OGTBMS"
"RF_U32501","U32501","MENAT-QA-Doha-Najma Road Intersection C-Ring Road_IF1011_BR0420_U325","LB_U325","LE_BR0420","BU_OGTBMS"
"RF_YSW301","YSW301","MENAT-QA-Doha-Najma Road Intersection, C Ring Road_YSW3","LB_YSW3","LE_IF1705","BU_OGMEAS"
"RF_R08001","R08001","MENAT-QA-DOHA-P.O. BOX. 24997-LB_R080","LB_R080","LE_IF1705","BU_OGSUBS"
"RF_506X01","506X01","MENAT-QA-Doha-PO Box 24992, C Ring Road Najma Intersection-LB_506X","LB_506X","LE_IF1011","BU_OGMEAS"
"RF_U32601","U32601","MENAT-QA-PO Box 24992, C Ring Road Najma Intersection_IF1011_U326","LB_U326","LE_IF1011","BU_OGTBMS"
"RF_H14601","H14601","MENAT-QA-Doha-06-colo_LE_IF1705","LB_H146","LE_IF1705","BU_OGHQTR"
"RF_H17601","H17601","MENAT-QA-Doha-06-colo_ME_LB_IMQA1","LB_H176","LE_IF1698","BU_OGHQTR"
"RF_R08201","R08201","MENAT-QA-Doha-06-colo_LE_IF1705","LB_R082","LE_IF1705","BU_OGDRIL"
"RF_T06407","T06407","MENAT-QA-Doha-06-colo_ME_LB_DSDH1","LB_T064","LE_I10234","BU_OGTBMS"
"RF_T12501","T12501","MENAT-QA-Doha-06-colo_ME_LB_PROQS","LB_T125","LE_IF1698","BU_OGTBMS"
"RF_R07902","R07902","MENAT-QA-Doha-Najma Road Intersection, C Ring_R079","LB_R079","LE_IF1241","BU_OGSUBS"
"RF_506201","506201","MENAT-QA-Doha-Al Mansoura Intersection, C Ring Road_5062","LB_5062","LE_IF1705","BU_OGMEAS"
"RF_615201","615201","MENAT-QA-BAKER-LB_6152","LB_6152","LE_BH4025","BU_OGDRIL"
"RF_615501","615501","MENAT-QA-BAKER-LB_6155","LB_6155","LE_BH9096","BU_OGDRIL"
"RF_615A01","615A01","MENAT-QA-BAKER-LB_615A","LB_615A","LE_BH2125","BU_OGOFSV"
"RF_615D01","615D01","MENAT-QA-BAKER-LB_615D","LB_615D","LE_BH9096","BU_OGMEAS"
"RF_625H01","625H01","MENAT-QA-BAKER-Doha_625H","LB_625H","LE_BH9096","BU_OGHQTR"
"RF_630801","630801","MENAT-QA-BAKER-LB_6308","LB_6308","LE_BH6305","BU_OGDRIL"
"RF_630B01","630B01","MENAT-QA-BAKER-LB_630B","LB_630B","LE_BH6305","BU_OGOFSV"
"RF_634001","634001","MENAT-QA-BAKER-LB_6340","LB_6340","LE_BH9064","BU_OGDRIL"
"RF_634D01","634D01","MENAT-QA-BAKER-LB_634D","LB_634D","LE_BH9064","BU_OGMEAS"
"RF_H66001","H66001","MENAT-QA-Doha-Qatar Science & Technology Park B, Al Gharafa Street, Al Rayyan, Education City_H660","LB_H660","LE_BR2520","BU_OGHQTR"
"RF_M66001","M66001","MENAT-QA-Doha-Qatar Science & Technology Park B,  Al Gharafa Street, Al Rayyan, Education City_M660","LB_M660","LE_BR2520","BU_OGMEAS"
"RF_S66001","S66001","MENAT-QA-Doha-Qatar Science & Technology Park B,  Al Gharafa Street, Al Rayyan, Education City_S660","LB_S660","LE_BR2520","BU_OGSUBS"
"RF_U66001","U66001","MENAT-QA-Doha-Qatar Science & Technology Park B,  Al Gharafa Street, Al Rayyan, Education City_U660","LB_U660","LE_BR2520","BU_OGTBMS"
"RF_622H01","622H01","MENAT-SA-Al-Khobar-P.O.Box 396_BH6225_622H","LB_622H","LE_BH6225","BU_OGHQTR"
"RF_645501","645501","MENAT-SA-Al Khobar-P. O. Box 396, 31952, Eastern Province_6455","LB_6455","LE_OG1180","BU_OGDRIL"
"RF_TX1401","TX1401","MENAT-SA-AlKhobar-01_LE_BR0423","LB_TX14","LE_BR0423","BU_OGTBMS"
"RF_U70001","U70001","MENAT-SA-Al Khobar-PO Box 396, 31952, Eastern, SA_U700","LB_U700","LE_OG1180","BU_OGTBMS"
"RF_U70101","U70101","MENAT-Saudi Arabia-SA-0-Al Khobar -PO Box 396, 31952, Eastern Province_U701","LB_U701","LE_OG1180","BU_OGTBMS"
"RF_647101","647101","MENAT-SA-Dhahran-8554 Abu Baker Alrazi Street, Unit 2 King Fahd University Of Petroleum And Minerals_6471","LB_6471","LE_IF1846","BU_OGDRIL"
"RF_RX4101","RX4101","MENAT-SA-Dahran-01-colo_LE_BR2141","LB_RX41","LE_BR2141","BU_OGDRIL"
"RF_YSZ201","YSZ201","MENAT-SA-Dhahran-DTV, Abu Baker Al Razi St, Al Khobar, 31952_YSZ2","LB_YSZ2","LE_PS0286","BU_OGHQTR"
"RF_115F01","115F01","MENAT-SA-Dammam-2ND Industrial City Abqaiq Highway_115F","LB_115F","LE_BH6230","BU_OGDRIL"
"RF_116F01","116F01","MENAT-SA-Dammam-2ND Industrial City Abqaiq Highway_116F","LB_116F","LE_BH6230","BU_OGHQTR"
"RF_H14001","H14001","MENAT-SA-Dammam-01_ME_LB_DPF73","LB_H140","LE_IF1240","BU_OGHQTR"
"RF_H21001","H21001","MENAT-SA-Dammam-01_LE_IF1240","LB_H210","LE_IF1240","BU_OGHQTR"
"RF_H21101","H21101","MENAT-SA-Dammam-01_LE_IF1240","LB_H211","LE_IF1240","BU_OGHQTR"
"RF_R07701","R07701","MENAT-SA-Dammam-01_ME_LB_DPS04","LB_R077","LE_IF1240","BU_OGSUBS"
"RF_R07903","R07903","MENAT-SA-Dammam-2nd Industrial City_R079","LB_R079","LE_IF1241","BU_OGSUBS"
"RF_R19101","R19101","MENAT-SA-DAMMAM-DAMMAM SECOND INDUSTRIAL CITY-LB_R191","LB_R191","LE_IF1834","BU_OGSUBS"
"RF_R68001","R68001","MENAT-SA-DAMMAM-01_ME_LB_DPS04_IF1240_R680","LB_R680","LE_IF1240","BU_OGDRIL"
"RF_S04301","S04301","MENAT-SA-Dammam-01_ME_LB_DPB04","LB_S043","LE_IF1240","BU_OGSUBS"
"RF_H14101","H14101","MENAT-SA-Dammam-02_LE_IF1704","LB_H141","LE_IF1704","BU_OGHQTR"
"RF_H14502","H14502","MENAT-SA-Dammam-02_ME_LB_DPL50","LB_H145","LE_IF1241","BU_OGHQTR"
"RF_R07801","R07801","MENAT-SA-Dammam-4292 King Fahd Road, Novotel Business Park, Tower 2_R078","LB_R078","LE_IF1704","BU_OGSUBS"
"RF_R68401","R68401","MENAT-SA-Dammam4292 King Fahd Road, Novotel Business Park, Tower 2_IF1704_R684","LB_R684","LE_IF1704","BU_OGDRIL"
"RF_R19702","R19702","MENAT-SA-Dammam-1st Industrial city, Al Khobar, Al-Suwaiket Workshop_R197","LB_R197","LE_IF1846","BU_OGDRIL"
"RF_H06401","H06401","MENAT-SA-Jeddah-01-colo_LE_BR2100","LB_H064","LE_BR2100","BU_OGHQTR"
"RF_H07123","H07123","MENAT-SA-Jeddah-Plot #26 Dharan Techno Valley IBN Al Haitham Street Dharan - 31261_BR2100-H071","LB_H071","LE_I10234","BU_OGHQTR"
"RF_M02523","M02523","MENAT-SA-Jeddah-Plot #26 Dharan Techno Valley IBN Al Haitham Street Dharan - 31261_BR2100-M025","LB_M025","LE_I10234","BU_OGMEAS"
"RF_M43523","M43523","MENAT-SA-Jeddah-Plot #26 Dharan Techno Valley IBN Al Haitham Street Dharan - 31261_BR2100-M435","LB_M435","LE_I10234","BU_OGMEAS"
"RF_R33623","R33623","MENAT-SA-Jeddah-Plot #26 Dharan Techno Valley IBN Al Haitham Street Dharan - 31261_BR2100-R336","LB_R336","LE_I10234","BU_OGSUBS"
"RF_S11523","S11523","MENAT-SA-Jeddah-Plot #26 Dharan Techno Valley IBN Al Haitham Street Dharan - 31261_BR2100-S115","LB_S115","LE_I10234","BU_OGSUBS"
"RF_T05901","T05901","MENAT-SA-Jeddah-01-colo_LE_BR2100","LB_T059","LE_BR2100","BU_OGTBMS"
"RF_T06423","T06423","MENAT-SA-Jeddah-Plot #26 Dharan Techno Valley IBN Al Haitham St Dharan - 31261 _BR2100-T064","LB_T064","LE_I10234","BU_OGTBMS"
"RF_U05301","U05301","MENAT-SA-Jeddah-01-colo_LE_BR2100","LB_U053","LE_BR2100","BU_OGTBMS"
"RF_U05823","U05823","MENAT-SA-Jeddah-01-colo-LE_BR2100-LB_U058","LB_U058","LE_I10234","BU_OGTBMS"
"RF_U11401","U11401","MENAT-SA-Jeddah-01-colo_ME_LB_SOSB","LB_U114","LE_BR0423","BU_OGTBMS"
"RF_U12601","U12601","MENAT-SA-Jeddah-01-colo_ME_LB_MEHTM","LB_U126","LE_IF1727","BU_OGTBMS"
"RF_U14101","U14101","MENAT-SA-Jeddah-01-colo_ME_LB_MSGMT","LB_U141","LE_K60006","BU_OGTBMS"
"RF_504001","504001","MENAT-SA-Riyhad-01-colo_ME_LB_B435","LB_5040","LE_PS0286","BU_OGMEAS"
"RF_M10701","M10701","MENAT-SA-Riyhad-01-colo_ME_LB_B434","LB_M107","LE_BR0423","BU_OGMEAS"
"RF_M30901","M30901","MENAT-SA-Riyhad-01-colo_ME_LB_60031","LB_M309","LE_I00675","BU_OGMEAS"
"RF_R35301","R35301","OGRTBD-PS0286_R353","LB_R353","LE_PS0286","BU_OGDRIL"
"RF_S08201","S08201","MENAT-SA-Saudi Arabia-Dammam 34332-LB_S082","LB_S082","LE_IF1704","BU_OGSUBS"
"RF_U32401","U32401","MENAT-SA-Khobar-Petroleum center Block B - PO Box 32168_PS0286_U324","LB_U324","LE_PS0286","BU_OGTBMS"
"RF_U33001","U33001","MENAT-SA-Khobar-Petroleum center Block B - PO Box 32168-PS0286_U330","LB_U330","LE_PS0286","BU_OGTBMS"
"RF_M50201","M50201","MENAT-SA-Khobar-King Abdullah Road Dharan Valley PO. Box 32168_M502","LB_M502","LE_PS0286","BU_OGMEAS"
"RF_617101","617101","MENAT-SA-BAKER-LB_6171","LB_6171","LE_BH6170","BU_OGDRIL"
"RF_617A01","617A01","MENAT-SA-BAKER-LB_617A","LB_617A","LE_BH6170","BU_OGOFSV"
"RF_617H01","617H01","MENAT-SA-BAKER_617H","LB_617H","LE_BH6170","BU_OGHQTR"
"RF_621101","621101","MENAT-SA-BAKER-LB_6211","LB_6211","LE_BH4025","BU_OGDRIL"
"RF_621A01","621A01","MENAT-SA-BAKER-LB_621A","LB_621A","LE_BH4025","BU_OGOFSV"
"RF_622501","622501","MENAT-SA-BAKER-LB_6225","LB_6225","LE_BH6225","BU_OGDRIL"
"RF_622A01","622A01","MENAT-SA-BAKER-LB_622A","LB_622A","LE_BH6225","BU_OGOFSV"
"RF_622D01","622D01","MENAT-SA-BAKER-LB_622D","LB_622D","LE_BH6225","BU_OGMEAS"
"RF_623101","623101","MENAT-SA-BAKER-LB_6231","LB_6231","LE_BH6230","BU_OGDRIL"
"RF_623501","623501","MENAT-SA-BAKER-LB_6235","LB_6235","LE_BH6235","BU_OGDRIL"
"RF_623A01","623A01","MENAT-SA-BAKER-LB_623A","LB_623A","LE_BH6230","BU_OGOFSV"
"RF_623B01","623B01","MENAT-SA-BAKER-LB_623B","LB_623B","LE_BH6235","BU_OGOFSV"
"RF_623H01","623H01","MENAT-SA-BAKER_623H","LB_623H","LE_BH6230","BU_OGHQTR"
"RF_628101","628101","MENAT-SA-BAKER-LB_6281","LB_6281","LE_BH6280","BU_OGDRIL"
"RF_629501","629501","MENAT-SA-BAKER-LB_6295","LB_6295","LE_BH7045","BU_OGDRIL"
"RF_631001","631001","MENAT-SA-BAKER-LB_6310","LB_6310","LE_BH6310","BU_OGDRIL"
"RF_631D01","631D01","MENAT-SA-BAKER-LB_631D","LB_631D","LE_BH6310","BU_OGMEAS"
"RF_H12201","H12201","MENAT-TK-Istanbul-01-colo_LE_I00G15","LB_H122","LE_I00G15","BU_OGHQTR"
"RF_M15701","M15701","MENAT-TK-Istanbul-01-colo_ME_LB_B381","LB_M157","LE_I00G15","BU_OGMEAS"
"RF_R04401","R04401","MENAT-TK-Istanbul-01-colo_ME_LB_DPS43","LB_R044","LE_I00G15","BU_OGSUBS"
"RF_S02201","S02201","MENAT-TK-Istanbul-01-colo_ME_LB_DPO43","LB_S022","LE_I00G15","BU_OGSUBS"
"RF_T10801","T10801","MENAT-TK-Istanbul-01-colo_ME_LB_INTU2","LB_T108","LE_I00G15","BU_OGTBMS"
"RF_U10701","U10701","MENAT-TK-Istanbul-01-colo_ME_LB_TSPTV","LB_U107","LE_I00G15","BU_OGTBMS"
"RF_H61701","H61701","MENAT-TK-ISTANBUL-Cad. No:26 Kat:20 Sariyer, Maslak - Windowist Tower Eski Buyukdere_h617","LB_H617","LE_OG1144","BU_OGHQTR"
"RF_YSW501","YSW501","MENAT-TK-Istanbul-Cad. No:26 Kat:20 Sariyer, Maslak - Windowist Tower Eski Buyukdere_YSW5","LB_YSW5","LE_OG1144","BU_OGTBMS"
